latitude,longitude,elevation,name_local,name_en,wikipedia
62.1539652,24.1468486,175.0,Palellusvuori,,
38.8669911,-89.0464522,174.0,The Mound,,
31.572393,-96.3924762,174.0,Morgan Hill,,
41.5657726,-82.8540456,174.0,Sugar Rock,,
34.3095521,-89.7206428,174.0,Lowe Mountain,,
34.3281627,-89.5795277,174.0,Thacker Mountain,,
32.3070903,-89.4534008,174.0,Mathes Hill,,
32.5340229,-86.1846896,174.0,Bald Knob,,
32.563744,-86.8427639,174.0,Parker Mountain,,
47.8076363,0.4203063,174.0,Croix du Charme Béni,,
-31.02199,135.52349,174.0,Hunger Hill,,
-31.03341,135.64227,174.0,Mulga Hill,,
-14.71903,133.71186,174.0,Die Jumb Peak,,
61.8511678,33.1098644,174.0,,,
-51.6187395,-69.7253351,174.0,Cerro Guer Aike,,
55.9886451,13.5398985,174.0,Boarps backe,,
51.2628616,34.4132142,174.0,,,
53.3601898,32.3309636,174.0,,,
60.5499769,24.1087286,174.0,Loukkumäki,,
47.2792825,-61.6943511,174.0,Big Hill,,
-40.7968238,-65.1717204,174.0,Cerro Dirección,,
52.2856441,25.4023272,173.4,,,
52.2717527,25.3239368,173.1,,,
31.9645927,-86.8035912,173.0,County Line Hill,,
-25.4873223,140.8979062,173.0,Mount Montagimpa,,
-29.02065,148.15393,173.0,Murrilla Hills,,
-30.93553,135.89404,173.0,North Coondambo Hill,,
56.1166464,29.5401978,173.0,Малая Гора,,
53.7738152,32.0435074,173.0,,,
50.19762,2.4734782,173.0,Les Grands Fiez,,
62.2951585,33.3814428,172.4,Пурнеми,,
27.3786371,-99.1228081,172.0,Cerrito Prieto,,
31.7962854,-94.381592,172.0,Hollow Rock Mountain,,
31.7468354,-96.0463557,172.0,Pilot Knob,,
61.48726,29.2168949,172.0,Haukkavuori,,
-29.73918,147.82872,172.0,Cumborah Knob,,
-47.9244118,-66.8674316,172.0,Cerro Loma de Los Baguales,,
52.1863826,31.7234566,172.0,,,
66.5809861,34.5808829,172.0,Летняя,,
53.1503935,28.4281437,171.1,Перунова,,
38.7897694,-89.7939835,171.0,Neudeckers Mountain,,
38.8161576,-88.1747622,171.0,Onion Hill,,
38.6111594,-89.7581509,171.0,Berger Hill,,
-23.02999,138.9158,171.0,Sun Hill,,
-29.41106,138.76256,171.0,Toopawarinna Hill,,
55.6680685,39.3138142,171.0,Гора Ананьева,,
-31.888208,133.4194704,171.0,Koonibba Hill,,
24.101775,32.8872085,171.0,,,
55.9774626,9.8263302,170.86,Møllehøj,,da:Møllehøj
55.9925086,9.7958107,170.77,Yding Skovhøj,,da:Yding Skovhøj
55.6578098,29.2755336,170.5,Чыстая,,
32.1609838,-89.8103542,170.0,Indian Mound Hill,,
9.5292707,138.1101784,170.0,K'abul,,
33.3609745,-82.7068015,170.0,Stony Hill,,
58.6819556,16.1161168,170.0,Jakobsdalsberget,,
7.409955,49.295129,170.0,Galxagar,,
51.3245092,21.8934703,170.0,,,
-25.7563889,140.7597222,170.0,Mount Hal,,
-26.75808,142.27755,170.0,The Blue Hills,,
-13.53011,134.19906,170.0,Mount Jean,,
61.4857331,25.2085245,170.0,Pussivuori,,
52.7939334,30.7540623,170.0,,,
48.8942291,37.9612649,170.0,Щурова гора,,
29.6052432,30.6630027,170.0,,,
29.6089837,30.6749654,170.0,,,
61.7353784,29.5688852,169.7,Kolmikannanmäki,,
4.1473573,-70.6281734,169.5,Monte Cumaca,,
53.1676186,9.9397859,169.2,Wilseder Berg,,de:Wilseder Berg
41.9947757,61.391344,169.1,Kokcha,,
38.1044924,-88.5628309,169.0,Radio Hill,,
36.4331107,-88.1619808,169.0,Owens Hill,,
-29.6074,146.11016,169.0,Mount Hope,,
-15.22627,129.55953,169.0,Transit Hill,,
55.8562507,28.4451393,169.0,,,
60.7668628,24.8329584,169.0,Hatlamminmäki,,
-21.9279916,-157.9234615,169.0,Rangimotia,,
50.9854985,49.337501,168.8,Тюятау,,
4.2475978,-70.4318839,168.6,Loma Chaqueaba,,
55.9529482,28.6743271,168.6,Сівыя горы,Sivyya mountains,
53.4530399,-0.313232,168.0,Wold Top,,en:Wolds Top
38.0378278,-89.011739,168.0,Grammer Hill,,
30.0307768,-96.7897003,168.0,Hellers Hill,,
32.1268126,-88.3614169,168.0,Scott Mountain,,
32.8631817,-87.2791657,168.0,Cave Mountain,,
54.2109531,10.7237997,168.0,Bungsberg,,de:Bungsberg
46.9115675,19.664488,168.0,Vízmű-domb,,
49.2046394,33.1256646,168.0,Пивиха,,
47.8266687,0.3017303,168.0,Le Mont Vigne,,
-30.88159,136.22968,168.0,Hanson Hill,,
-14.81887,134.42627,168.0,North Head,,
-23.5139227,141.5262508,168.0,Mount Edward Graves,,
52.3313443,25.9523992,168.0,,,
47.7656486,37.004292,167.7,курган Могила-Шайтанка,,
48.8116276,37.5532316,167.6,Карачун,,uk:Карачун (гора)
47.9101861,34.490938,167.3,,,
32.9337745,-95.4547291,167.03,,,
32.0073883,-94.6004853,167.0,Greems Mountain,,
35.5286859,-88.7797787,167.0,Norton Hill,,
37.4300447,-87.6391737,167.0,Balls Hill,,
-28.1436111,142.2658333,167.0,Mount Milford,,
-30.54122,136.0789,167.0,Rawlinson Hill,,
62.4255944,28.1538549,167.0,Paljakkavuori,,
9.3149795,103.4893863,167.0,,,
52.9574335,14.2855735,166.8,Czarny Bocian,,
52.6225146,17.8666129,166.7,Wał Wydartowski,,
51.7364383,24.0483762,166.6,Воўча,,
32.5070856,-95.4774578,166.0,Mount Sinai,,
35.0212633,-79.9436681,166.0,Ingram Mountain,,
34.3756606,-89.2839627,166.0,Liberty Hill,,
24.633333,32.933333,166.0,جبل السلسلة,Gebel al Silsila,
53.3865534,13.4588442,166.0,Vogelkirsche,,de:Vogelkirsche (Berg)
42.6531521,56.5071486,166.0,гора Эргозы,,
55.9015561,13.6916041,166.0,,,
53.6906197,29.7922486,166.0,,,
-1.2133873,-46.2950847,165.0,Serra do Piriá,,
39.0339315,-88.2108735,165.0,Jordan Hill,,
38.9769875,-87.5555784,165.0,Shawn Hill,,
38.6944925,-89.306464,165.0,Browns Hill,,
32.7292963,-96.288313,165.0,Breezy Hill,,
35.124329,-79.190863,165.0,Gaddys Mountain,,
32.192645,-88.4547559,165.0,Bill Mountain,,
31.6812768,-85.4693835,165.0,Joe Hill,,
-14.84792,134.63683,165.0,Mount Eclipse,,
56.2553975,25.5403541,165.0,Ormaņkalns,,
53.5563378,30.0638213,165.0,,,
1.6783507,-92.0051229,165.0,,,
45.3661671,0.1436252,165.0,Côte du Sellerie,,
61.4804256,25.5679528,165.0,Päijätsalo,,
30.0319634,31.0734934,165.0,,,
51.8117345,26.4094032,164.7,,,
50.7830939,2.6678014,164.0,Mont des Cats,,fr:Mont des Cats
5.2633333,121.615,164.0,Bolod,,
39.3364257,-87.7461399,164.0,Lost Hill,,
31.6865648,-94.084639,164.0,Big Hill,,
31.558512,-93.9818577,164.0,Matlock Hills,,
-30.13752,142.84146,164.0,Flat Top Hill,,
-30.72835,135.82554,164.0,Owrie Mound,,
-14.5115,134.55601,164.0,Mount Favenc,,
-16.52548,136.07652,164.0,Slab Top Hill,,
-14.14479,134.43923,164.0,Tate Bluff,,
57.060437,15.9290022,164.0,Kungsberg,,
-47.1207129,-66.4495277,164.0,Cerro Polvorín,,
-13.1662054,130.9289131,164.0,,,
63.8225639,33.192851,163.5,Халговара,,
48.9866873,2.8457483,163.39,Butte de Montassis,,
38.6125609,-89.3405062,163.0,Corcoran Hill,,
56.035185,21.7951759,163.0,Ubagų kalnas,,
-34.33667,137.62406,163.0,Bagnall Hill,,
-23.20378,138.70342,163.0,Dingo Hill,,
-25.88949,135.45081,163.0,Mount Daer,,
-31.18131,136.16665,163.0,Mungaroo Hill,,
53.579997,31.1277839,163.0,,,
51.8529925,23.7652348,163.0,,,
50.079038,2.3393559,163.0,Magremont,,
51.8313106,23.7585016,162.8,Крушына,,
53.4045734,28.624242,162.6,,,
53.4031753,28.6960041,162.1,,,
52.114684,14.5365711,162.0,Hutberg,,
50.3928656,3.8180331,162.0,Le Sauwartan (Terril),,
55.1116982,14.8893371,162.0,Rytterknægten,,da:Rytterknægten
60.9307277,24.5953285,162.0,Kilpivuori,,
51.8466846,24.0850098,162.0,Высокая,,
53.4181769,30.4167741,162.0,,,
53.7933495,25.0563834,161.7,Дулава,,
54.5533786,13.6281297,161.1,Piekberg,,
35.0493289,-79.3397573,161.0,Sandstone Hill,,
44.371829,-76.0374316,161.0,Mount Fitzsimmons,,
-24.6733333,141.3613889,161.0,Mount Barri,,
-23.565,139.6558333,161.0,Twelve Mile Mountain,,
-30.60427,144.51425,161.0,Mulyah Mountain,,
-13.89414,131.15791,161.0,Mount Muriel,,
53.1475534,31.0941581,161.0,,,
58.1207112,45.8312712,161.0,Спиринская Гора,,
68.5187762,43.6542392,161.0,сопка Тархановская,,
53.186816,30.7541469,161.0,,,
56.4078353,61.8778968,161.0,,,
58.1837424,29.2289651,161.0,Большая Соколья,,
51.9456039,23.8345335,160.8,,,
-24.5197222,140.3708333,160.0,Mount Cuttiguree,,
-11.50855,132.07517,160.0,Mount Roe,,
60.0270113,26.9966443,160.0,гора Попова,,
53.2634124,30.7505299,160.0,,,
56.3763954,36.7124747,160.0,,,
53.3339644,14.6500388,160.0,Szubieniczne,,
51.6572378,22.7751147,160.0,,,
63.5011478,26.6193473,160.0,Tervamäki,,
61.1062112,26.9754273,159.8,Tornimäki,,
38.3935407,120.911032,159.8,北山顶,,
52.6089318,26.5247579,159.2,Рабінавая,,
-40.0347452,144.0181482,159.0,Gentle Annie,,
-30.75127,136.06879,159.0,Parakylia Hill,,
-29.51822,136.61009,159.0,Peter Hill,,
52.466683,31.2968997,159.0,,,
50.8460623,30.2000213,159.0,,,
-0.5685176,9.5938782,159.0,Mont Ngadingo,,
52.1500222,31.5345584,158.9,Шакіна,,
52.3078168,24.8278163,158.8,,,
60.4940903,24.4221785,158.6,Männistönmäki,,
61.2637729,26.8384635,158.5,Ukkovuori,,
33.9595558,-88.9172794,158.0,Witch Dance Hill,,
36.7856114,-88.4028176,158.0,Danner Hill,,
33.2923663,-82.9354235,158.0,Granite Hill,,
-28.0247222,144.1544444,158.0,Mount Bindegolly,,
56.0764374,13.8201993,158.0,Bokelycke,,
67.9083694,62.5345056,158.0,Хавдеймыльк,,
61.9696611,33.4641139,158.0,Муставара,,
52.9539791,31.1411481,158.0,,,
53.2803449,28.964652,158.0,,,
51.2524903,33.5182703,158.0,,,
51.7784252,28.0262169,157.9,,,
52.7419795,13.9636297,157.6,Semmelberg,,de:Semmelberg
55.2820179,28.7761331,157.2,Валатоўка,Valatowka,be:Валатоўка (Полацкі раён)
38.9022668,-88.0564251,157.0,Indian Mound,,
31.1179703,-93.8296271,157.0,Twin Hills,,
-20.6399,117.7320027,157.0,Anchor Hill,,
-13.80978,134.43348,157.0,Mount Catt,,
50.764352,3.6993167,157.0,Pottelberg,,nl:Pottelberg (heuvel)
60.4370725,23.9031316,157.0,Lintukiimanvuori,,
53.2796815,30.4726465,157.0,,,
4.6327141,-69.3333411,156.5,Monte Guilla,,
61.1702362,26.4940903,156.4,,,
34.4966667,-80.6469444,156.0,Thorn Hill,,
34.0270538,-89.2509054,156.0,Johnny Main Mountain,,
-29.8718,147.63671,156.0,Mount Charlotte,,
-29.22265,141.10837,156.0,Stony Rise,,
-25.05088,136.80051,156.0,Geosurveys Hill,,
-31.3566,135.6303,156.0,White Sand Hill,,
-17.43294,123.00251,156.0,Reeves Hill,,
-48.4575241,-67.0453055,156.0,Cerro Negro,,
52.4360914,17.7608873,156.0,Łysa Górka,,
53.4201488,30.0328352,156.0,,,
49.6037823,2.3507499,156.0,Les Froids Vents,,
51.9938531,24.1490278,155.9,Старасельская,,
49.1916211,33.8963753,155.6,,,
62.1713078,30.2553924,155.1,Kypärävaara,,
51.9323228,24.7395254,155.1,Аўсяная,,
54.0055398,21.642832,155.09,,,
33.2587376,-89.5567426,155.0,Arnold Mountain,,
32.4245981,-92.8973794,155.0,Driskill Mountain,,en:Driskill Mountain
53.4005174,9.8696343,155.0,Gannaberg,,de:Gannaberg
-25.0652778,141.0494444,155.0,Round Mountain,,
-29.1132,138.84874,155.0,Mount Flint,,
-25.96869,113.09573,155.0,Herald Heights,,
53.4078037,9.8702702,155.0,,,
52.2787812,28.1128188,155.0,,,
50.3669201,33.1982722,155.0,M361631000,survey_point,
53.0611883,143.0478392,155.0,,,
53.408828,9.8682582,155.0,Hülsenberg,,
51.9585281,24.8442537,155.0,Крывая Гара,,
27.627973,142.1835136,154.9,屏風山,Mt. Byobu,
51.9016347,24.6964259,154.2,Свечка,,
36.4842299,-89.2870146,154.0,Fishgap Hill,,
36.4411748,-89.1400669,154.0,Logan Hill,,
32.3440324,-88.7119896,154.0,Mount Barton,,
31.6382224,-85.3135465,154.0,Vickers Hill,,
30.1454554,-15.8711685,154.0,Pico da Atalaia,,pt:Selvagem Grande
55.4930243,39.1368634,154.0,,,
-23.5527778,141.3758333,154.0,Maynes Peak,,
-30.849944,136.4300421,154.0,The Knoll,,
52.6892608,27.0078422,154.0,Гара Цюцікавая,,
52.5286105,26.5587116,154.0,,,
52.3199828,14.042459,153.8,Rauener Berge,,
52.4844633,16.8932604,153.8,Góra Moraska,,pl:Moraska Góra
62.3958981,29.8853874,153.5,Rauanvaara,,
28.8063686,-98.1497293,153.0,Tordillo Hills,,
36.30784,-88.7161677,153.0,Red Hill,,
-20.75365,118.79759,153.0,Wallaringa Peak,,
52.050385,21.4164625,153.0,Biała Góra,,
52.5221433,28.2470637,153.0,,,
49.932963,1.5915549,153.0,Mont des Rieux,,
53.2569039,12.2868158,153.0,,,
53.0649335,29.288753,153.0,,,
31.9906595,-89.3403869,153.0,,,
61.1817207,26.8857868,152.8,Hauklamminvuori,,
4.7470026,-70.2777926,152.3,Lomas De Cocopiney,,
58.5716358,15.6092086,152.3,Grönberget,,
34.5053797,-89.1761814,152.0,Darden Hills,,
-23.36884,114.64152,152.0,Round Hill,,
-14.28977,125.59783,152.0,Sharp Peak,,
52.9195308,17.8368146,152.0,Jabłowska Góra,,
45.1931453,36.755463,152.0,Круглая Карабетка,,
52.0789059,25.2807779,152.0,,,
49.6606465,2.4093274,152.0,La Haute Borne,,
53.848275,24.6023257,151.6,Маяк,,
70.8496352,113.3654489,151.1,Алешкин,,
41.5400001,61.269089,151.1,Soqkól taw,,
-13.2731172,-176.2046572,151.0,Mont Lulu,,
51.7522974,18.145187,151.0,,,
51.8216278,13.4795424,151.0,Austenberg,,
53.314133,-0.0956802,151.0,Pewlade Hill,,
53.3271525,-0.117332,151.0,,,
-13.03319,131.11496,151.0,Mount Deane,,
-15.13316,134.3866,151.0,Mount Eliza,,
52.9214833,30.1285333,151.0,Лысая,,
47.6617058,38.2521655,150.9,Гуляєва,Huliaiev,
31.7196008,-87.7413877,150.0,Orange Hill,,
52.8448916,9.8665019,150.0,Falkenberg,,
51.8684768,16.6331285,150.0,Góra Świętej Jadwigi,,
53.2907374,-0.0486596,150.0,,,
-30.08431,146.85958,150.0,Bendemeer Mountain,,
-13.07551,130.38793,150.0,Murrenja Hill,,
51.8419924,26.7129212,150.0,,,
60.8420695,24.106016,150.0,Kivinenmäki,,
60.8170649,24.0329091,150.0,Rajataulunmäki,,
-1.9881028,113.7504103,150.0,Bukit Tangkiling,,
-14.7080095,-53.2706557,150.0,Morro do Funil,,
24.3237455,52.5977696,150.0,,,
47.3842341,-61.9169127,150.0,Butte du Vent,,
-30.0845166,146.8595005,150.0,Bendemeer,,
7.1983494,100.5737827,150.0,,,
34.1451539,-80.4320224,149.0,Spring Hill,,
33.1020654,-87.4786151,149.0,Sand Mountain,,
-18.98483,139.26625,149.0,Willis Lookout,,
56.5986362,23.0144341,149.0,Krievkalni,,
52.2222799,21.4648449,149.0,Rysiowa Góra,,
61.7735388,28.9363038,148.6,Suurimäki,,
27.3832626,68.8339246,148.1,,,
63.0785894,23.7357707,148.0,Pyhävuori,,
-15.08353,133.75242,148.0,Mount Mueller,,
-18.09827,124.46087,148.0,Mount Wynne,,
65.91923,22.8370517,148.0,Raggdynan,,
45.0053139,54.1735639,148.0,Жаманайрыкты,,
58.4675115,11.7605746,148.0,Stockholmsberget,,
58.3090577,11.6300154,148.0,Lejdeberget,,
62.3821268,22.9690593,148.0,Navettavuori,,
61.1245346,26.2410669,147.9,Isovuori,,
47.910246,31.03865,147.6,Курган Могила-Розкопана,kurgan Mohyla-Rozkopana,
53.8609317,11.8265809,147.0,Hohe Burg,,de:Hohe Burg
-24.2833333,139.2333333,147.0,The Brothers,,
-23.11535,114.72335,147.0,Forrest Hummock,,
52.0065208,0.0870946,147.0,Chrishall Common,,
46.7743816,29.4647085,147.0,Суворовская гора,Suvorov mountain,ru:Суворовская гора
19.823572,105.7402166,147.0,,,
51.8361395,26.1713488,147.0,,,
56.0785333,9.5101467,147.0,Rævebakke,,
52.3859304,30.2579301,146.8,,,
52.0808149,24.3763095,146.6,Княжа,,
59.6056076,29.4993833,146.1,,,
52.1462627,23.9937568,146.1,,,
28.2633359,-98.3789002,146.0,San Caja Hill,,
35.2804366,-79.0986377,146.0,Cameron Hill,,
51.7971962,13.3610456,146.0,Hutberg,,
58.4063111,11.6893914,146.0,Villeberg,,
52.1737167,30.4983716,145.8,Воўчая,,
52.1724852,30.4807759,145.8,Воўчая,,
48.2427294,34.1312256,145.7,,,
33.2976111,-95.6399571,145.0,Harpers Hill,,
35.9518156,-78.6500032,145.0,Adam Mountain,,
33.7981713,-89.7317521,145.0,Little Mountain,,
-35.93916,140.35985,145.0,Gosse Hill,,
-30.79936,136.77611,145.0,Heaton Hill,,
-29.69463,136.40956,145.0,Mount Morgan,,
50.6548972,3.3997827,145.0,Mont-Saint-Aubert,,
52.3280133,29.4015011,145.0,,,
33.5945406,118.0025732,145.0,,,
62.8543638,26.6747179,145.0,Hiidenvuori,,
62.8437609,26.6588259,145.0,Mustikkavuori,,
61.0411112,26.5692173,144.9,Ilvesvuori,,
42.7199438,58.638726,144.4,,,
61.0544391,26.3943884,144.2,Suurmäki,,
31.9790564,-94.3276995,144.0,Porter Hill,,
30.7115823,-95.5391101,144.0,Peckerwood Hill,,
52.0581934,13.8011673,144.0,Wehlaberg,,
49.4598917,1.099657,144.0,Mont Fortin,,
48.142703,46.8554601,144.0,Большое Богдо,,
-36.51254,140.51611,144.0,The Sugarloaf Hill,,
33.0038092,-87.468387,144.0,,,
51.8670323,27.1681877,144.0,,,
53.4076708,83.88098,144.0,Велижановский Елбан,,
52.6566678,31.0198557,144.0,,,
70.835076,113.6553362,143.4,Старт,,
42.7278159,58.5679488,143.1,,,
30.8924127,-96.4655212,143.0,Red Hill,,
29.1899685,-97.619717,143.0,Van Cleave Mound,,
31.0046419,-94.0074101,143.0,Hi Truett Hill,,
34.3584836,-80.651467,143.0,Cantey Hill,,
32.0795892,-87.057764,143.0,Wildcat Hill,,
61.9276195,34.4376022,143.0,,,
44.7213899,0.0200082,143.0,Butte de Launay,,
-16.4608695,-179.6740678,143.0,,,
53.7451336,18.1379771,143.0,,,
52.7036286,30.1590121,143.0,Шыхаўская гара,,
49.2480949,-2.1050888,143.0,Les Platons,,
58.4655813,11.520431,143.0,Hallinds klack,,
52.0358879,26.5986419,143.0,Сігнальная,,
52.6312102,31.0909923,143.0,,,
52.558267,27.3492791,143.0,,,
54.0434871,20.4016825,143.0,,,
58.5495217,29.0263832,142.8,Жужева гора,,
52.0661213,23.7139099,142.8,Вулькаўскі ўзгорак,,
70.7305844,113.2688469,142.5,Начало Анабара,,
43.2808392,60.4052152,142.1,,,
29.176913,-97.6544404,142.0,Bald Mound,,
53.0442745,10.9096094,142.0,Hoher Mechtin,,de:Hoher Mechtin
-30.48054,137.15635,142.0,Pimba Ridge,,
-17.31017,122.93917,142.0,Bells Tower,,
-14.53643,134.91171,142.0,Downers Range,,
46.2435047,63.3059485,142.0,г. Кызган,,
52.30753,30.3428337,142.0,,,
50.1632896,2.1198535,142.0,La Hache,,
50.1736177,2.1340631,142.0,Le Séhu,,
38.4864369,-88.6886663,141.0,Potatoe Hill,,
32.3434781,-89.825633,141.0,Ware Hill,,
31.5487737,-86.1168951,141.0,Coston Hill,,
33.4112356,-93.8301821,141.0,Krause Hill,,
13.3563024,-12.604861,141.0,,,
8.3510397,-63.8416815,141.0,Alto La Rusia,,
52.0715236,26.3051941,141.0,Лысая,,
63.7583691,34.8594111,141.0,Видомагора,,
41.2109084,61.4097766,141.0,,,
53.8561292,24.3072467,141.0,,,
47.6120047,1.9827679,141.0,Le Mont d'Aunay,,
51.9346147,27.0113852,141.0,,,
52.9583516,22.7547836,140.7,Łysa Góra,,
52.0228533,26.2585895,140.5,Таболы,,
53.0661686,30.0503421,140.4,,,
60.9141535,26.6235134,140.2,Naukionvuori,,
31.7337752,-85.0027048,140.0,Johnny Moore Hill,,
65.2403405,33.7227744,140.0,Егутварака,,
51.8979645,27.2995775,140.0,,,
50.7396573,24.6670867,140.0,Курган,,
48.0411995,2.4189027,140.0,,,
61.423841,27.7664068,140.0,Tollonvuori,,
52.7278048,15.0280525,139.75,,,
32.1154295,-96.5547089,139.0,Black Hills,,
31.7626636,-90.8937131,139.0,Blue Hill,,
52.9957274,13.9126568,139.0,Telegraphenberg,,
-28.8204,135.5774,139.0,Deearay Hill,,
-20.58137,118.82185,139.0,Red Hill,,
55.8985629,9.3693037,139.0,Tranebjerg,,
56.1100839,14.5563256,139.0,,,
51.8938981,27.4932969,139.0,,,
49.451686,32.4211207,139.0,,,
52.993471,13.8969949,139.0,Blocksberg,,
43.1118238,59.4378375,138.8,,,
43.5590317,58.4462607,138.4,,,
32.929582,-93.7471215,138.0,Delaney Mount,,
32.457358,-86.486364,138.0,Gin Shop Hill,,
52.5364594,21.0395345,138.0,,,
49.6511268,-1.3858457,138.0,Mont Etolan,,
-19.70868,122.12197,138.0,Karrobridill Hill,,
52.2429625,27.2375058,138.0,,,
50.1404493,31.9578571,138.0,,,
48.4487418,2.6741101,138.0,Monts de Truies,,
52.4260701,16.1917187,137.75,,,
48.2607638,33.7952783,137.4,,,
29.8527283,-96.641363,137.0,Rocky Hill,,
31.2182363,-96.2796879,137.0,Payne Hill,,
56.2298767,10.5365129,137.0,Agri Bavnehøj,,da:Agri Bavnehøj
52.8316664,10.4675737,137.0,Anhöhe im Dülloh,,
50.0173013,32.0375672,137.0,,,
49.3216115,0.1575118,137.0,Butte de Saint-Martin,,
42.8113335,58.6409894,136.8,,,
52.1000128,26.1710433,136.3,Арол,,
53.8749727,21.4947176,136.22,,,
54.2078401,16.2256082,136.2,Krzyżanka,,
52.8681877,10.6326404,136.0,Hoher Berg,,
49.3756929,32.6334919,136.0,Курган Могила-Висока,,
50.0626461,32.0537256,136.0,Курган Могила-Гостра,,
52.2188167,26.8818754,135.8,Казёл,,
48.0270115,30.9852056,135.7,Курган Могила-Гелеверкова,kurgan Mohyla-Heleverkova,
51.9819244,16.5165839,135.4,,,
31.3685072,-90.2353686,135.0,Hope Hill,,
31.9523712,-87.2672111,135.0,Grumpton Hills,,
-11.9283333,142.8602778,135.0,Middle Peak,,
-30.2276649,146.8835594,135.0,Mount Kelly,,
-20.67724,119.10367,135.0,Carlindie Hill,,
-13.74837,130.07396,135.0,Mount Greenwood,,
-23.96052,139.6369,135.0,Mount Prout,,
-27.3637907,-56.1229806,135.0,Loma Alta,,
66.2301091,37.6772241,135.0,Романовская Варака,,
54.0493835,81.2983185,135.0,Сопка,,
49.9979174,31.9680206,135.0,,,
49.964429,31.9716443,135.0,,,
50.0778304,2.8219499,135.0,Mont Rouge,,
32.2437698,-94.4885348,134.0,The Sand Hills,,
45.6097032,-0.1510719,134.0,Heurte Bise,,
-34.62827,137.62266,134.0,Mount Rat,,
-30.04118,136.2121,134.0,Devils Point,,
54.9652593,12.5077762,134.0,Kongsbjerg,,
26.0389669,50.5414342,134.0,جبل الدخان,Jabal ad Dukhan,ar:جبل الدخان (البحرين)
42.9043014,58.5631246,133.8,,,
56.1326839,14.4069631,133.5,Ivö klack,,
52.2046686,26.9832612,133.3,Лысая,,
48.3708346,2.7504229,133.0,Rochers des Princes,,
33.4362309,-94.4190895,133.0,Glass Hill,,
51.9340197,21.0569859,133.0,,,
54.0871196,24.0079702,133.0,Krivo kalnas,,
63.2447915,24.011811,133.0,Reispakka,,
43.0425883,58.67949,132.6,,,
31.7859867,-87.3355451,132.0,Lookout Hill,,
-34.88826,-56.2602394,132.0,Cerro de Montevideo,,es:Cerro de Montevideo
45.5805664,-0.236187,132.0,,,
49.5839529,36.352289,132.0,Козача гора,,
52.6729521,19.0843795,132.0,Wzgórze św. Gotarda,,
-24.2658333,140.1197222,132.0,Mount Woneeala,,
-17.85428,124.35988,132.0,Erskine Point,,
-18.31087,124.64614,132.0,Mount Hardman,,
50.0208505,32.1539579,132.0,,,
49.4190023,129.5444897,132.0,Скобельцинская сопка,,
43.1604272,60.5074167,132.0,,,
55.7233326,28.0096607,132.0,,,
47.7665951,31.0106831,131.9,Курган Могила-Довга,kurgan Mohyla-Dovha,
52.2565466,16.836115,131.2,Osowa Góra,,
38.3983814,-88.609498,131.0,Linder Hill,,
49.326688,-1.5640848,131.0,Mont de Doville,,fr:Mont Doville
49.322747,-1.5241058,131.0,,,fr:Mont Étenclin
45.6856014,40.5741417,131.0,курган Смирнов,,
43.1049673,58.6292934,131.0,,,
50.0498291,32.182541,131.0,,,
52.4987295,16.3147433,131.0,Góra Chełmińska,,
56.3723183,9.9722116,131.0,Lysnet,,da:Lysnet
53.4960879,14.5313554,130.9,Wielecka Góra,,
57.5003363,25.0493938,130.7,Gulotnes kalns,,
33.5637457,-82.0134497,130.0,Poverty Hill,,
33.6740049,-93.5085091,130.0,Rocky Mound Hill,,
54.1068893,11.7642209,130.0,Diedrichshagener Berg,,de:Diedrichshagener Berg
49.2879947,-1.4669008,130.0,Mont Castre,,fr:Mont Castre
55.3391368,10.1177503,130.0,Frøbjerg Bavnehøj,,da:Frøbjerg Bavnehøj
62.9533709,22.9564947,130.0,Simpsiö,,
46.49825,19.40835,130.0,Pirtó-hegy,,
52.5072102,17.344927,130.0,,,
52.6046916,17.177127,130.0,,,
44.1005667,27.2843575,130.0,Arab-Tabia,Arab Redoubt Hill,
52.1779653,20.7766092,130.0,Góra Żbikowska,,
30.2738235,-96.5819157,129.0,Shepherd Mountain,,
34.357874,-92.1976475,129.0,Jennings Hill,,
55.3821711,10.1311101,129.0,Vissenbjerg,,
60.3282501,20.1212499,129.0,Orrdalsklint,,
-35.85698,139.76896,129.0,Mount Boothby,,
-20.55171,116.83583,129.0,Mount Burrup,,
-17.80245,124.31627,129.0,Done Hill,,
-13.79936,130.34714,129.0,Mount Holder,,
52.499045,16.4498938,129.0,,,
7.0520012,-67.1284819,129.0,Cerro Los Cerritos,,
49.9591006,32.233731,129.0,,,
50.1237899,32.1702149,129.0,,,
52.8710058,15.6853612,128.84,Kawcze Góry,,
49.8512963,32.1427904,128.3,,,
47.5392151,31.0901327,128.2,Курган Могила-Маяк,kurgan Mohyla-Maiak,
49.814969,32.1424721,128.2,,,
52.3511646,14.4426886,128.1,Tafelberge,,
30.4418743,-96.7246983,128.0,Mockingbird Hill,,
33.7034512,-88.8706107,128.0,Reid Hill,,
32.8945857,-93.2576679,128.0,Duncan Hill,,
34.3003747,-92.1757021,128.0,Gum Springs Hill,,
56.0977117,10.1813242,128.0,Jelshøj,,
55.1715119,10.2163208,128.0,Trebjerg,,
-29.76024,136.78802,128.0,Ferguson Hill,,
52.1721845,0.6119482,128.0,Great Wood Hill,,en:Great Wood Hill
46.279227,19.671202,128.0,Szerelem-domb,,
49.850192,32.1731492,128.0,,,
49.9425376,32.3189392,128.0,,,
