id,latitude,longitude,elevation,name,name_en,wikipedia
7365,66.4082404,37.2405392,176.8,Рака,,
7366,54.0336771,25.505787,176.7,,,
7367,4.1814507,-70.8775699,176.4,Morro Sipane,,
7368,38.3864351,-87.5641891,176.0,Bald Hill,,
7369,50.8016641,2.4840511,176.0,Mont Cassel,,nl:Kasselberg
7370,59.6978757,30.1335854,176.0,Ореховая гора,,ru:Ореховая гора
7371,-33.20246,143.65524,176.0,Manfred Mountain,,
7372,-30.96249,135.34835,176.0,Kingoonya Hill,,
7373,-29.3314,135.36223,176.0,Mount Woods,,
7374,-14.7003,134.37513,176.0,Mount McMinn,,
7375,-14.84872,133.64343,176.0,Mount Sir James,,
7376,53.8629688,15.7972701,176.0,,,
7377,52.1347699,22.2611078,176.0,,,
7378,51.5596731,26.5516383,176.0,Відішова,,
7379,51.6756833,23.5748833,175.3,Баха,,
7380,55.6222707,13.4516247,175.04,Romeleklint,,
7381,38.2044913,-88.188373,175.0,Boyd Hill,,
7382,40.4153184,-90.0215053,175.0,Tampico Mounds,,
7383,38.1550532,-86.9563844,175.0,Flint Hill,,
7384,38.8247686,-87.2555702,175.0,Scudder Hill,,
7385,55.1910948,30.1667525,175.0,Юрʼева Горка,Yurieva gorka (St. George's hill),
7386,-30.95978,135.97573,175.0,Open Hill,,
7387,55.5643532,13.5162683,175.0,Stenberget,,
7388,58.2529233,12.0041012,175.0,Bukullarna,,
7389,58.0030045,12.0215106,175.0,Stora Kattås,,
7390,19.8797336,105.9462037,175.0,,,
7391,48.0122944,30.4749313,175.0,,,
7392,53.4144228,30.9076442,175.0,,,
7393,41.5522695,61.4946842,175.0,Qarıtaw taw,,
7394,57.2144234,22.6437785,175.0,Kamparkalns,,
7395,48.7295035,1.6041895,175.0,Butte de Beauterne,,
7396,62.1539652,24.1468486,175.0,Palellusvuori,,
7397,38.8669911,-89.0464522,174.0,The Mound,,
7398,31.572393,-96.3924762,174.0,Morgan Hill,,
7399,41.5657726,-82.8540456,174.0,Sugar Rock,,
7400,34.3095521,-89.7206428,174.0,Lowe Mountain,,
7401,34.3281627,-89.5795277,174.0,Thacker Mountain,,
7402,32.3070903,-89.4534008,174.0,Mathes Hill,,
7403,32.5340229,-86.1846896,174.0,Bald Knob,,
7404,32.563744,-86.8427639,174.0,Parker Mountain,,
7405,47.8076363,0.4203063,174.0,Croix du Charme Béni,,
7406,-31.02199,135.52349,174.0,Hunger Hill,,
7407,-31.03341,135.64227,174.0,Mulga Hill,,
7408,-14.71903,133.71186,174.0,Die Jumb Peak,,
7409,61.8511678,33.1098644,174.0,,,
7410,-51.6187395,-69.7253351,174.0,Cerro Guer Aike,,
7411,55.9886451,13.5398985,174.0,Boarps backe,,
7412,51.2628616,34.4132142,174.0,,,
7413,53.3601898,32.3309636,174.0,,,
7414,60.5499769,24.1087286,174.0,Loukkumäki,,
7415,47.2792825,-61.6943511,174.0,Big Hill,,
7416,-40.7968238,-65.1717204,174.0,Cerro Dirección,,
7417,52.2856441,25.4023272,173.4,,,
7418,52.2717527,25.3239368,173.1,,,
7419,31.9645927,-86.8035912,173.0,County Line Hill,,
7420,-25.4873223,140.8979062,173.0,Mount Montagimpa,,
7421,-29.02065,148.15393,173.0,Murrilla Hills,,
7422,-30.93553,135.89404,173.0,North Coondambo Hill,,
7423,56.1166464,29.5401978,173.0,Малая Гора,,
7424,53.7738152,32.0435074,173.0,,,
7425,50.19762,2.4734782,173.0,Les Grands Fiez,,
7426,62.2951585,33.3814428,172.4,Пурнеми,,
7427,27.3786371,-99.1228081,172.0,Cerrito Prieto,,
7428,31.7962854,-94.381592,172.0,Hollow Rock Mountain,,
7429,31.7468354,-96.0463557,172.0,Pilot Knob,,
7430,61.48726,29.2168949,172.0,Haukkavuori,,
7431,-29.73918,147.82872,172.0,Cumborah Knob,,
7432,-47.9244118,-66.8674316,172.0,Cerro Loma de Los Baguales,,
7433,52.1863826,31.7234566,172.0,,,
7434,66.5809861,34.5808829,172.0,Летняя,,
7435,53.1503935,28.4281437,171.1,Перунова,,
7436,38.7897694,-89.7939835,171.0,Neudeckers Mountain,,
7437,38.8161576,-88.1747622,171.0,Onion Hill,,
7438,38.6111594,-89.7581509,171.0,Berger Hill,,
7439,-23.02999,138.9158,171.0,Sun Hill,,
7440,-29.41106,138.76256,171.0,Toopawarinna Hill,,
7441,55.6680685,39.3138142,171.0,Гора Ананьева,,
7442,-31.888208,133.4194704,171.0,Koonibba Hill,,
7443,24.101775,32.8872085,171.0,,,
7444,55.9774626,9.8263302,170.86,Møllehøj,,da:Møllehøj
7445,55.9925086,9.7958107,170.77,Yding Skovhøj,,da:Yding Skovhøj
7446,55.6578098,29.2755336,170.5,Чыстая,,
7447,32.1609838,-89.8103542,170.0,Indian Mound Hill,,
7448,9.5292707,138.1101784,170.0,K'abul,,
7449,33.3609745,-82.7068015,170.0,Stony Hill,,
7450,58.6819556,16.1161168,170.0,Jakobsdalsberget,,
7451,7.409955,49.295129,170.0,Galxagar,,
7452,51.3245092,21.8934703,170.0,,,
7453,-25.7563889,140.7597222,170.0,Mount Hal,,
7454,-26.75808,142.27755,170.0,The Blue Hills,,
7455,-13.53011,134.19906,170.0,Mount Jean,,
7456,61.4857331,25.2085245,170.0,Pussivuori,,
7457,52.7939334,30.7540623,170.0,,,
7458,48.8942291,37.9612649,170.0,Щурова гора,,
7459,29.6052432,30.6630027,170.0,,,
7460,29.6089837,30.6749654,170.0,,,
7461,61.7353784,29.5688852,169.7,Kolmikannanmäki,,
7462,4.1473573,-70.6281734,169.5,Monte Cumaca,,
7463,53.1676186,9.9397859,169.2,Wilseder Berg,,de:Wilseder Berg
7464,41.9947757,61.391344,169.1,Kokcha,,
7465,38.1044924,-88.5628309,169.0,Radio Hill,,
7466,36.4331107,-88.1619808,169.0,Owens Hill,,
7467,-29.6074,146.11016,169.0,Mount Hope,,
7468,-15.22627,129.55953,169.0,Transit Hill,,
7469,55.8562507,28.4451393,169.0,,,
7470,60.7668628,24.8329584,169.0,Hatlamminmäki,,
7471,-21.9279916,-157.9234615,169.0,Rangimotia,,
7472,50.9854985,49.337501,168.8,Тюятау,,
7473,4.2475978,-70.4318839,168.6,Loma Chaqueaba,,
7474,55.9529482,28.6743271,168.6,Сівыя горы,Sivyya mountains,
7475,53.4530399,-0.313232,168.0,Wold Top,,en:Wolds Top
7476,38.0378278,-89.011739,168.0,Grammer Hill,,
7477,30.0307768,-96.7897003,168.0,Hellers Hill,,
7478,32.1268126,-88.3614169,168.0,Scott Mountain,,
7479,32.8631817,-87.2791657,168.0,Cave Mountain,,
7480,54.2109531,10.7237997,168.0,Bungsberg,,de:Bungsberg
7481,46.9115675,19.664488,168.0,Vízmű-domb,,
7482,49.2046394,33.1256646,168.0,Пивиха,,
7483,47.8266687,0.3017303,168.0,Le Mont Vigne,,
7484,-30.88159,136.22968,168.0,Hanson Hill,,
7485,-14.81887,134.42627,168.0,North Head,,
7486,-23.5139227,141.5262508,168.0,Mount Edward Graves,,
7487,52.3313443,25.9523992,168.0,,,
7488,47.7656486,37.004292,167.7,курган Могила-Шайтанка,,
7489,48.8116276,37.5532316,167.6,Карачун,,uk:Карачун (гора)
7490,47.9101861,34.490938,167.3,,,
7491,32.9337745,-95.4547291,167.03,,,
7492,32.0073883,-94.6004853,167.0,Greems Mountain,,
7493,35.5286859,-88.7797787,167.0,Norton Hill,,
7494,37.4300447,-87.6391737,167.0,Balls Hill,,
7495,-28.1436111,142.2658333,167.0,Mount Milford,,
7496,-30.54122,136.0789,167.0,Rawlinson Hill,,
7497,62.4255944,28.1538549,167.0,Paljakkavuori,,
7498,9.3149795,103.4893863,167.0,,,
7499,52.9574335,14.2855735,166.8,Czarny Bocian,,
7500,52.6225146,17.8666129,166.7,Wał Wydartowski,,
7501,51.7364383,24.0483762,166.6,Воўча,,
7502,32.5070856,-95.4774578,166.0,Mount Sinai,,
7503,35.0212633,-79.9436681,166.0,Ingram Mountain,,
7504,34.3756606,-89.2839627,166.0,Liberty Hill,,
7505,24.633333,32.933333,166.0,جبل السلسلة,Gebel al Silsila,
7506,53.3865534,13.4588442,166.0,Vogelkirsche,,de:Vogelkirsche (Berg)
7507,42.6531521,56.5071486,166.0,гора Эргозы,,
7508,55.9015561,13.6916041,166.0,,,
7509,53.6906197,29.7922486,166.0,,,
7510,-1.2133873,-46.2950847,165.0,Serra do Piriá,,
7511,39.0339315,-88.2108735,165.0,Jordan Hill,,
7512,38.9769875,-87.5555784,165.0,Shawn Hill,,
7513,38.6944925,-89.306464,165.0,Browns Hill,,
7514,32.7292963,-96.288313,165.0,Breezy Hill,,
7515,35.124329,-79.190863,165.0,Gaddys Mountain,,
7516,32.192645,-88.4547559,165.0,Bill Mountain,,
7517,31.6812768,-85.4693835,165.0,Joe Hill,,
7518,-14.84792,134.63683,165.0,Mount Eclipse,,
7519,56.2553975,25.5403541,165.0,Ormaņkalns,,
7520,53.5563378,30.0638213,165.0,,,
7521,1.6783507,-92.0051229,165.0,,,
7522,45.3661671,0.1436252,165.0,Côte du Sellerie,,
7523,61.4804256,25.5679528,165.0,Päijätsalo,,
7524,30.0319634,31.0734934,165.0,,,
7525,51.8117345,26.4094032,164.7,,,
7526,50.7830939,2.6678014,164.0,Mont des Cats,,fr:Mont des Cats
7527,5.2633333,121.615,164.0,Bolod,,
7528,39.3364257,-87.7461399,164.0,Lost Hill,,
7529,31.6865648,-94.084639,164.0,Big Hill,,
7530,31.558512,-93.9818577,164.0,Matlock Hills,,
7531,-30.13752,142.84146,164.0,Flat Top Hill,,
7532,-30.72835,135.82554,164.0,Owrie Mound,,
7533,-14.5115,134.55601,164.0,Mount Favenc,,
7534,-16.52548,136.07652,164.0,Slab Top Hill,,
7535,-14.14479,134.43923,164.0,Tate Bluff,,
7536,57.060437,15.9290022,164.0,Kungsberg,,
7537,-47.1207129,-66.4495277,164.0,Cerro Polvorín,,
7538,-13.1662054,130.9289131,164.0,,,
7539,63.8225639,33.192851,163.5,Халговара,,
7540,48.9866873,2.8457483,163.39,Butte de Montassis,,
7541,38.6125609,-89.3405062,163.0,Corcoran Hill,,
7542,56.035185,21.7951759,163.0,Ubagų kalnas,,
7543,-34.33667,137.62406,163.0,Bagnall Hill,,
7544,-23.20378,138.70342,163.0,Dingo Hill,,
7545,-25.88949,135.45081,163.0,Mount Daer,,
7546,-31.18131,136.16665,163.0,Mungaroo Hill,,
7547,53.579997,31.1277839,163.0,,,
7548,51.8529925,23.7652348,163.0,,,
7549,50.079038,2.3393559,163.0,Magremont,,
7550,51.8313106,23.7585016,162.8,Крушына,,
7551,53.4045734,28.624242,162.6,,,
7552,53.4031753,28.6960041,162.1,,,
7553,52.114684,14.5365711,162.0,Hutberg,,
7554,50.3928656,3.8180331,162.0,Le Sauwartan (Terril),,
7555,55.1116982,14.8893371,162.0,Rytterknægten,,da:Rytterknægten
7556,60.9307277,24.5953285,162.0,Kilpivuori,,
7557,51.8466846,24.0850098,162.0,Высокая,,
7558,53.4181769,30.4167741,162.0,,,
7559,53.7933495,25.0563834,161.7,Дулава,,
7560,54.5533786,13.6281297,161.1,Piekberg,,
7561,35.0493289,-79.3397573,161.0,Sandstone Hill,,
7562,44.371829,-76.0374316,161.0,Mount Fitzsimmons,,
7563,-24.6733333,141.3613889,161.0,Mount Barri,,
7564,-23.565,139.6558333,161.0,Twelve Mile Mountain,,
7565,-30.60427,144.51425,161.0,Mulyah Mountain,,
7566,-13.89414,131.15791,161.0,Mount Muriel,,
7567,53.1475534,31.0941581,161.0,,,
7568,58.1207112,45.8312712,161.0,Спиринская Гора,,
7569,68.5187762,43.6542392,161.0,сопка Тархановская,,
7570,53.186816,30.7541469,161.0,,,
7571,56.4078353,61.8778968,161.0,,,
7572,58.1837424,29.2289651,161.0,Большая Соколья,,
7573,51.9456039,23.8345335,160.8,,,
7574,-24.5197222,140.3708333,160.0,Mount Cuttiguree,,
7575,-11.50855,132.07517,160.0,Mount Roe,,
7576,60.0270113,26.9966443,160.0,гора Попова,,
7577,53.2634124,30.7505299,160.0,,,
7578,56.3763954,36.7124747,160.0,,,
7579,53.3339644,14.6500388,160.0,Szubieniczne,,
7580,51.6572378,22.7751147,160.0,,,
7581,63.5011478,26.6193473,160.0,Tervamäki,,
7582,61.1062112,26.9754273,159.8,Tornimäki,,
7583,38.3935407,120.911032,159.8,北山顶,,
7584,52.6089318,26.5247579,159.2,Рабінавая,,
7585,-40.0347452,144.0181482,159.0,Gentle Annie,,
7586,-30.75127,136.06879,159.0,Parakylia Hill,,
7587,-29.51822,136.61009,159.0,Peter Hill,,
7588,52.466683,31.2968997,159.0,,,
7589,50.8460623,30.2000213,159.0,,,
7590,-0.5685176,9.5938782,159.0,Mont Ngadingo,,
7591,52.1500222,31.5345584,158.9,Шакіна,,
7592,52.3078168,24.8278163,158.8,,,
7593,60.4940903,24.4221785,158.6,Männistönmäki,,
7594,61.2637729,26.8384635,158.5,Ukkovuori,,
7595,33.9595558,-88.9172794,158.0,Witch Dance Hill,,
7596,36.7856114,-88.4028176,158.0,Danner Hill,,
7597,33.2923663,-82.9354235,158.0,Granite Hill,,
7598,-28.0247222,144.1544444,158.0,Mount Bindegolly,,
7599,56.0764374,13.8201993,158.0,Bokelycke,,
7600,67.9083694,62.5345056,158.0,Хавдеймыльк,,
7601,61.9696611,33.4641139,158.0,Муставара,,
7602,52.9539791,31.1411481,158.0,,,
7603,53.2803449,28.964652,158.0,,,
7604,51.2524903,33.5182703,158.0,,,
7605,51.7784252,28.0262169,157.9,,,
7606,52.7419795,13.9636297,157.6,Semmelberg,,de:Semmelberg
7607,55.2820179,28.7761331,157.2,Валатоўка,Valatowka,be:Валатоўка (Полацкі раён)
7608,38.9022668,-88.0564251,157.0,Indian Mound,,
7609,31.1179703,-93.8296271,157.0,Twin Hills,,
7610,-20.6399,117.7320027,157.0,Anchor Hill,,
7611,-13.80978,134.43348,157.0,Mount Catt,,
7612,50.764352,3.6993167,157.0,Pottelberg,,nl:Pottelberg (heuvel)
7613,60.4370725,23.9031316,157.0,Lintukiimanvuori,,
7614,53.2796815,30.4726465,157.0,,,
7615,4.6327141,-69.3333411,156.5,Monte Guilla,,
7616,61.1702362,26.4940903,156.4,,,
7617,34.4966667,-80.6469444,156.0,Thorn Hill,,
7618,34.0270538,-89.2509054,156.0,Johnny Main Mountain,,
7619,-29.8718,147.63671,156.0,Mount Charlotte,,
7620,-29.22265,141.10837,156.0,Stony Rise,,
7621,-25.05088,136.80051,156.0,Geosurveys Hill,,
7622,-31.3566,135.6303,156.0,White Sand Hill,,
7623,-17.43294,123.00251,156.0,Reeves Hill,,
7624,-48.4575241,-67.0453055,156.0,Cerro Negro,,
7625,52.4360914,17.7608873,156.0,Łysa Górka,,
7626,53.4201488,30.0328352,156.0,,,
7627,49.6037823,2.3507499,156.0,Les Froids Vents,,
7628,51.9938531,24.1490278,155.9,Старасельская,,
7629,49.1916211,33.8963753,155.6,,,
7630,62.1713078,30.2553924,155.1,Kypärävaara,,
7631,51.9323228,24.7395254,155.1,Аўсяная,,
7632,54.0055398,21.642832,155.09,,,
7633,33.2587376,-89.5567426,155.0,Arnold Mountain,,
7634,32.4245981,-92.8973794,155.0,Driskill Mountain,,en:Driskill Mountain
7635,53.4005174,9.8696343,155.0,Gannaberg,,de:Gannaberg
7636,-25.0652778,141.0494444,155.0,Round Mountain,,
7637,-29.1132,138.84874,155.0,Mount Flint,,
7638,-25.96869,113.09573,155.0,Herald Heights,,
7639,53.4078037,9.8702702,155.0,,,
7640,52.2787812,28.1128188,155.0,,,
7641,50.3669201,33.1982722,155.0,M361631000,survey_point,
7642,53.0611883,143.0478392,155.0,,,
7643,53.408828,9.8682582,155.0,Hülsenberg,,
7644,51.9585281,24.8442537,155.0,Крывая Гара,,
7645,27.627973,142.1835136,154.9,屏風山,Mt. Byobu,
7646,51.9016347,24.6964259,154.2,Свечка,,
7647,36.4842299,-89.2870146,154.0,Fishgap Hill,,
7648,36.4411748,-89.1400669,154.0,Logan Hill,,
7649,32.3440324,-88.7119896,154.0,Mount Barton,,
7650,31.6382224,-85.3135465,154.0,Vickers Hill,,
7651,30.1454554,-15.8711685,154.0,Pico da Atalaia,,pt:Selvagem Grande
7652,55.4930243,39.1368634,154.0,,,
7653,-23.5527778,141.3758333,154.0,Maynes Peak,,
7654,-30.849944,136.4300421,154.0,The Knoll,,
7655,52.6892608,27.0078422,154.0,Гара Цюцікавая,,
7656,52.5286105,26.5587116,154.0,,,
7657,52.3199828,14.042459,153.8,Rauener Berge,,
7658,52.4844633,16.8932604,153.8,Góra Moraska,,pl:Moraska Góra
7659,62.3958981,29.8853874,153.5,Rauanvaara,,
7660,28.8063686,-98.1497293,153.0,Tordillo Hills,,
7661,36.30784,-88.7161677,153.0,Red Hill,,
7662,-20.75365,118.79759,153.0,Wallaringa Peak,,
7663,52.050385,21.4164625,153.0,Biała Góra,,
7664,52.5221433,28.2470637,153.0,,,
7665,49.932963,1.5915549,153.0,Mont des Rieux,,
7666,53.2569039,12.2868158,153.0,,,
7667,53.0649335,29.288753,153.0,,,
7668,31.9906595,-89.3403869,153.0,,,
7669,61.1817207,26.8857868,152.8,Hauklamminvuori,,
7670,4.7470026,-70.2777926,152.3,Lomas De Cocopiney,,
7671,58.5716358,15.6092086,152.3,Grönberget,,
7672,34.5053797,-89.1761814,152.0,Darden Hills,,
7673,-23.36884,114.64152,152.0,Round Hill,,
7674,-14.28977,125.59783,152.0,Sharp Peak,,
7675,52.9195308,17.8368146,152.0,Jabłowska Góra,,
7676,45.1931453,36.755463,152.0,Круглая Карабетка,,
7677,52.0789059,25.2807779,152.0,,,
7678,49.6606465,2.4093274,152.0,La Haute Borne,,
7679,53.848275,24.6023257,151.6,Маяк,,
7680,70.8496352,113.3654489,151.1,Алешкин,,
7681,41.5400001,61.269089,151.1,Soqkól taw,,
7682,-13.2731172,-176.2046572,151.0,Mont Lulu,,
7683,51.7522974,18.145187,151.0,,,
7684,51.8216278,13.4795424,151.0,Austenberg,,
7685,53.314133,-0.0956802,151.0,Pewlade Hill,,
7686,53.3271525,-0.117332,151.0,,,
7687,-13.03319,131.11496,151.0,Mount Deane,,
7688,-15.13316,134.3866,151.0,Mount Eliza,,
7689,52.9214833,30.1285333,151.0,Лысая,,
7690,47.6617058,38.2521655,150.9,Гуляєва,Huliaiev,
7691,31.7196008,-87.7413877,150.0,Orange Hill,,
7692,52.8448916,9.8665019,150.0,Falkenberg,,
7693,51.8684768,16.6331285,150.0,Góra Świętej Jadwigi,,
7694,53.2907374,-0.0486596,150.0,,,
7695,-30.08431,146.85958,150.0,Bendemeer Mountain,,
7696,-13.07551,130.38793,150.0,Murrenja Hill,,
7697,51.8419924,26.7129212,150.0,,,
7698,60.8420695,24.106016,150.0,Kivinenmäki,,
7699,60.8170649,24.0329091,150.0,Rajataulunmäki,,
7700,-1.9881028,113.7504103,150.0,Bukit Tangkiling,,
7701,-14.7080095,-53.2706557,150.0,Morro do Funil,,
7702,24.3237455,52.5977696,150.0,,,
7703,47.3842341,-61.9169127,150.0,Butte du Vent,,
7704,-30.0845166,146.8595005,150.0,Bendemeer,,
7705,7.1983494,100.5737827,150.0,,,
7706,34.1451539,-80.4320224,149.0,Spring Hill,,
7707,33.1020654,-87.4786151,149.0,Sand Mountain,,
7708,-18.98483,139.26625,149.0,Willis Lookout,,
7709,56.5986362,23.0144341,149.0,Krievkalni,,
7710,52.2222799,21.4648449,149.0,Rysiowa Góra,,
7711,61.7735388,28.9363038,148.6,Suurimäki,,
7712,27.3832626,68.8339246,148.1,,,
7713,63.0785894,23.7357707,148.0,Pyhävuori,,
7714,-15.08353,133.75242,148.0,Mount Mueller,,
7715,-18.09827,124.46087,148.0,Mount Wynne,,
7716,65.91923,22.8370517,148.0,Raggdynan,,
7717,45.0053139,54.1735639,148.0,Жаманайрыкты,,
7718,58.4675115,11.7605746,148.0,Stockholmsberget,,
7719,58.3090577,11.6300154,148.0,Lejdeberget,,
7720,62.3821268,22.9690593,148.0,Navettavuori,,
7721,61.1245346,26.2410669,147.9,Isovuori,,
7722,47.910246,31.03865,147.6,Курган Могила-Розкопана,kurgan Mohyla-Rozkopana,
7723,53.8609317,11.8265809,147.0,Hohe Burg,,de:Hohe Burg
7724,-24.2833333,139.2333333,147.0,The Brothers,,
7725,-23.11535,114.72335,147.0,Forrest Hummock,,
7726,52.0065208,0.0870946,147.0,Chrishall Common,,
7727,46.7743816,29.4647085,147.0,Суворовская гора,Suvorov mountain,ru:Суворовская гора
7728,19.823572,105.7402166,147.0,,,
7729,51.8361395,26.1713488,147.0,,,
7730,56.0785333,9.5101467,147.0,Rævebakke,,
7731,52.3859304,30.2579301,146.8,,,
7732,52.0808149,24.3763095,146.6,Княжа,,
7733,59.6056076,29.4993833,146.1,,,
7734,52.1462627,23.9937568,146.1,,,
7735,28.2633359,-98.3789002,146.0,San Caja Hill,,
7736,35.2804366,-79.0986377,146.0,Cameron Hill,,
7737,51.7971962,13.3610456,146.0,Hutberg,,
7738,58.4063111,11.6893914,146.0,Villeberg,,
7739,52.1737167,30.4983716,145.8,Воўчая,,
7740,52.1724852,30.4807759,145.8,Воўчая,,
7741,48.2427294,34.1312256,145.7,,,
7742,33.2976111,-95.6399571,145.0,Harpers Hill,,
7743,35.9518156,-78.6500032,145.0,Adam Mountain,,
7744,33.7981713,-89.7317521,145.0,Little Mountain,,
7745,-35.93916,140.35985,145.0,Gosse Hill,,
7746,-30.79936,136.77611,145.0,Heaton Hill,,
7747,-29.69463,136.40956,145.0,Mount Morgan,,
7748,50.6548972,3.3997827,145.0,Mont-Saint-Aubert,,
7749,52.3280133,29.4015011,145.0,,,
7750,33.5945406,118.0025732,145.0,,,
7751,62.8543638,26.6747179,145.0,Hiidenvuori,,
7752,62.8437609,26.6588259,145.0,Mustikkavuori,,
7753,61.0411112,26.5692173,144.9,Ilvesvuori,,
7754,42.7199438,58.638726,144.4,,,
7755,61.0544391,26.3943884,144.2,Suurmäki,,
7756,31.9790564,-94.3276995,144.0,Porter Hill,,
7757,30.7115823,-95.5391101,144.0,Peckerwood Hill,,
7758,52.0581934,13.8011673,144.0,Wehlaberg,,
7759,49.4598917,1.099657,144.0,Mont Fortin,,
7760,48.142703,46.8554601,144.0,Большое Богдо,,
7761,-36.51254,140.51611,144.0,The Sugarloaf Hill,,
7762,33.0038092,-87.468387,144.0,,,
7763,51.8670323,27.1681877,144.0,,,
7764,53.4076708,83.88098,144.0,Велижановский Елбан,,
7765,52.6566678,31.0198557,144.0,,,
7766,70.835076,113.6553362,143.4,Старт,,
7767,42.7278159,58.5679488,143.1,,,
7768,30.8924127,-96.4655212,143.0,Red Hill,,
7769,29.1899685,-97.619717,143.0,Van Cleave Mound,,
7770,31.0046419,-94.0074101,143.0,Hi Truett Hill,,
7771,34.3584836,-80.651467,143.0,Cantey Hill,,
7772,32.0795892,-87.057764,143.0,Wildcat Hill,,
7773,61.9276195,34.4376022,143.0,,,
7774,44.7213899,0.0200082,143.0,Butte de Launay,,
7775,-16.4608695,-179.6740678,143.0,,,
7776,53.7451336,18.1379771,143.0,,,
7777,52.7036286,30.1590121,143.0,Шыхаўская гара,,
7778,49.2480949,-2.1050888,143.0,Les Platons,,
7779,58.4655813,11.520431,143.0,Hallinds klack,,
7780,52.0358879,26.5986419,143.0,Сігнальная,,
7781,52.6312102,31.0909923,143.0,,,
7782,52.558267,27.3492791,143.0,,,
7783,54.0434871,20.4016825,143.0,,,
7784,58.5495217,29.0263832,142.8,Жужева гора,,
7785,52.0661213,23.7139099,142.8,Вулькаўскі ўзгорак,,
7786,70.7305844,113.2688469,142.5,Начало Анабара,,
7787,43.2808392,60.4052152,142.1,,,
7788,29.176913,-97.6544404,142.0,Bald Mound,,
7789,53.0442745,10.9096094,142.0,Hoher Mechtin,,de:Hoher Mechtin
7790,-30.48054,137.15635,142.0,Pimba Ridge,,
7791,-17.31017,122.93917,142.0,Bells Tower,,
7792,-14.53643,134.91171,142.0,Downers Range,,
7793,46.2435047,63.3059485,142.0,г. Кызган,,
7794,52.30753,30.3428337,142.0,,,
7795,50.1632896,2.1198535,142.0,La Hache,,
7796,50.1736177,2.1340631,142.0,Le Séhu,,
7797,38.4864369,-88.6886663,141.0,Potatoe Hill,,
7798,32.3434781,-89.825633,141.0,Ware Hill,,
7799,31.5487737,-86.1168951,141.0,Coston Hill,,
7800,33.4112356,-93.8301821,141.0,Krause Hill,,
7801,13.3563024,-12.604861,141.0,,,
7802,8.3510397,-63.8416815,141.0,Alto La Rusia,,
7803,52.0715236,26.3051941,141.0,Лысая,,
7804,63.7583691,34.8594111,141.0,Видомагора,,
7805,41.2109084,61.4097766,141.0,,,
7806,53.8561292,24.3072467,141.0,,,
7807,47.6120047,1.9827679,141.0,Le Mont d'Aunay,,
7808,51.9346147,27.0113852,141.0,,,
7809,52.9583516,22.7547836,140.7,Łysa Góra,,
7810,52.0228533,26.2585895,140.5,Таболы,,
7811,53.0661686,30.0503421,140.4,,,
7812,60.9141535,26.6235134,140.2,Naukionvuori,,
7813,31.7337752,-85.0027048,140.0,Johnny Moore Hill,,
7814,65.2403405,33.7227744,140.0,Егутварака,,
7815,51.8979645,27.2995775,140.0,,,
7816,50.7396573,24.6670867,140.0,Курган,,
7817,48.0411995,2.4189027,140.0,,,
7818,61.423841,27.7664068,140.0,Tollonvuori,,
7819,52.7278048,15.0280525,139.75,,,
7820,32.1154295,-96.5547089,139.0,Black Hills,,
7821,31.7626636,-90.8937131,139.0,Blue Hill,,
7822,52.9957274,13.9126568,139.0,Telegraphenberg,,
7823,-28.8204,135.5774,139.0,Deearay Hill,,
7824,-20.58137,118.82185,139.0,Red Hill,,
7825,55.8985629,9.3693037,139.0,Tranebjerg,,
7826,56.1100839,14.5563256,139.0,,,
7827,51.8938981,27.4932969,139.0,,,
7828,49.451686,32.4211207,139.0,,,
7829,52.993471,13.8969949,139.0,Blocksberg,,
7830,43.1118238,59.4378375,138.8,,,
7831,43.5590317,58.4462607,138.4,,,
7832,32.929582,-93.7471215,138.0,Delaney Mount,,
7833,32.457358,-86.486364,138.0,Gin Shop Hill,,
7834,52.5364594,21.0395345,138.0,,,
7835,49.6511268,-1.3858457,138.0,Mont Etolan,,
7836,-19.70868,122.12197,138.0,Karrobridill Hill,,
7837,52.2429625,27.2375058,138.0,,,
7838,50.1404493,31.9578571,138.0,,,
7839,48.4487418,2.6741101,138.0,Monts de Truies,,
7840,52.4260701,16.1917187,137.75,,,
7841,48.2607638,33.7952783,137.4,,,
7842,29.8527283,-96.641363,137.0,Rocky Hill,,
7843,31.2182363,-96.2796879,137.0,Payne Hill,,
7844,56.2298767,10.5365129,137.0,Agri Bavnehøj,,da:Agri Bavnehøj
7845,52.8316664,10.4675737,137.0,Anhöhe im Dülloh,,
7846,50.0173013,32.0375672,137.0,,,
7847,49.3216115,0.1575118,137.0,Butte de Saint-Martin,,
7848,42.8113335,58.6409894,136.8,,,
7849,52.1000128,26.1710433,136.3,Арол,,
7850,53.8749727,21.4947176,136.22,,,
7851,54.2078401,16.2256082,136.2,Krzyżanka,,
7852,52.8681877,10.6326404,136.0,Hoher Berg,,
7853,49.3756929,32.6334919,136.0,Курган Могила-Висока,,
7854,50.0626461,32.0537256,136.0,Курган Могила-Гостра,,
7855,52.2188167,26.8818754,135.8,Казёл,,
7856,48.0270115,30.9852056,135.7,Курган Могила-Гелеверкова,kurgan Mohyla-Heleverkova,
7857,51.9819244,16.5165839,135.4,,,
7858,31.3685072,-90.2353686,135.0,Hope Hill,,
7859,31.9523712,-87.2672111,135.0,Grumpton Hills,,
7860,-11.9283333,142.8602778,135.0,Middle Peak,,
7861,-30.2276649,146.8835594,135.0,Mount Kelly,,
